"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000170324","1.0","0000042882","PHIL","This course examines the relationship of psychoanalysis to critical social theory. Students are introduced to classic psychoanalytic texts and works in critical theory that creatively take up or challenge them. Students are encouraged to develop their own perspectives on ethical issues surrounding human subjectivity, gender and sexuality, race and coloniality, and the possibility of progress -- as well as debates about psychoanalysis as an agent of oppressive normalization versus a force for liberatory social change. Offered periodically in January term. Prerequisite: WRIT 120 or equivalent.","0","0","0","0","0","ERC;WAC","Yokum, Nicole","{'fsnum': '35097', 'name': 'Yokum, Nicole'}","200","20","0","","","","Psychoanalysis and Critical Theory","Not open to first-year students.","265","{'day': 'Mo', 'end': '12:40', 'location': 'HH 205', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'HH 205', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'HH 205', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'HH 205', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'HH 205', 'start': '22:40'}","False","WRIT 120 or equivalent.","","2","O","20262","","Research","2026"
"0000170282","1.0","0000038487","PHIL","This course on Søren Kierkegaard--which takes place in his hometown, Copenhagen, Denmark--moves through some unusual thematic territory. We examine the dialectic of meaninglessness and faith, boredom and passion, solitude and silence; we ask about the joy and pain of embodiment; and we explore forms of love and commitment. Discussions take place in the Danish classroom, but also on-site in the parks, squares, churches, castles, and surrounding forests mentioned in his works.","24","0","11","9","4","OEP;RFV","Söderquist, Brian","{'fsnum': '34006', 'name': 'Söderquist, Brian'}","200","20","0","","","","Kierkegaard in Copenhagen","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","266","","False","False","","2","C","20262","","Research","2026"
"0000172634","1.0","0000038486","PHS","In the United States ""health"" constitutes seeing doctors, taking medicines, and getting in 5000 daily steps. In Germany, wellness is fundamental to lifestyle. While traveling in Germany and Switzerland, students compare health practices to examine the factors that contribute to health promotion. How do place, time, money, power, luck and compassion contribute to health in Germany and the U.S.? What personal health practices can we sustain to promote our own wellbeing?","23","0","9","3","11","SCS","Staff","{'fsnum': '', 'name': 'Staff'}","200","20","","","","","Comparative Images of Wellness","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","260","","False","False","","2","C","20262","Comparative Health and Wellness - Germany & Switzerland","Research","2026"
"0000170259","1.0","0000033313","PHYS","This course takes a holistic, process approach to design. Student teams identify human-centered needs, define problems, develop and prototype solutions, test, redesign, and present final recommendations. This hands-on course emphasizes the application of scientific principles, analysis, and design to real world problems. Students write throughout the course to develop and share ideas. In the January Term, students attend lectures and a daily laboratory. In the full semester offering, students attend lectures and one 2.5-hour laboratory per week. Offered annually. Prerequisites: MATH 119 or MATH 120 and at least one of the following: PHYS 130, PHYS 124, CHEM 122, CHEM 125, BIO 150, PSYCH 125, CSCI 121, or permission of instructor.","0","0","0","0","0","CRE;IST;NTS;SED","Paulsen, Joey D.","{'fsnum': '9005104', 'name': 'Paulsen, Joey D.'}","100","30","","","","","Introduction to Engineering Design","","160","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 293', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 293', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 293', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 293', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 293', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'RNS 210', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 210', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 210', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 210', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 210', 'start': '08:00'};{'day': 'Mo', 'end': '12:40', 'location': 'RNS 293', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 293', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 293', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 293', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 293', 'start': '22:40'}","False","Prerequisites: MATH 119 or MATH 120 and at least one of the following: PHYS 130, PHYS 124, CHEM 122, CHEM 125, BIO 150, PSYCH 125, CSCI 121, or permission of instructor.","","2","O","20262","","Research","2026"
"0000170302","1.0","0000001086","PHYS","This course offers an introduction to the physics of sound waves, the biological, physical and psychological origins of sound perception, and the synthesis of sounds and sound production in different instruments. Students explore these topics, as well as sound recording and reproduction systems, through lectures, discussions, laboratory experiments, and student presentations. Offered during January Term. Prerequisite: proficiency in algebra and geometry. Musical experience is helpful but not required.","0","0","0","0","0","IST;NSC;NSL;NTS;SED","Borovsky, Brian","{'fsnum': '716', 'name': 'Borovsky, Brian'}","200","36","0","","","","Musical Acoustics","Students in Physics 252 must also register for lab Physics 252 L.               ;First-year students must complete a capacity override request to register.","252","{'day': 'Mo', 'end': '12:10', 'location': 'RNS 210', 'start': '22:40'};{'day': 'Tu', 'end': '12:10', 'location': 'RNS 210', 'start': '22:40'};{'day': 'We', 'end': '12:10', 'location': 'RNS 210', 'start': '22:40'};{'day': 'Th', 'end': '12:10', 'location': 'RNS 210', 'start': '22:40'};{'day': 'Fr', 'end': '12:10', 'location': 'RNS 210', 'start': '22:40'}","False","proficiency in algebra and geometry. Musical experience is helpful but not required.","","2","O","20262","","Research","2026"
"0000170303","","0000001087","PHYS","","0","0","0","0","0","","Borovsky, Brian","{'fsnum': '716', 'name': 'Borovsky, Brian'}","200","36","0","","","","Musical Acoustics Lab","","252","{'day': 'Mo', 'end': '15:30', 'location': 'RNS 292', 'start': '13:15'};{'day': 'Tu', 'end': '15:30', 'location': 'RNS 292', 'start': '13:15'};{'day': 'We', 'end': '15:30', 'location': 'RNS 292', 'start': '13:15'};{'day': 'Th', 'end': '15:30', 'location': 'RNS 292', 'start': '13:15'}","False","","","2","O","20262","","Lab","2026"
"0000172126","1.0","0000041470","PSCI","This study abroad course introduces students to the life and thought of Niccolo Machiavelli as a window into Renaissance Italy, Ancient Rome, and Modern Europe. Students not only trace Machiavelli's career and aspirations through the streets of Florence and Rome, they also explore the way in which his political and literary works continue to shape the way in which Ancient Rome is presented to tourists and national identity is promoted by politicians. Offered alternate years during January term.","20","0","6","9","5","GHS;OEP","Casson, Douglas J.","{'fsnum': '17420', 'name': 'Casson, Douglas J.'}","200","24","","","","","Politics and Power in Italy","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","240","","False","False","","2","O","20262","Machiavelli's Shadow: Politics and Power in Italy","Research","2026"
"0000172127","1.0","0000018523","PSCI","Currents of nationalism, regionalism, and globalization organize political life around the world. What trends and policies promote regional integration? What forces frustrate integration? To answer these questions this course investigates security, economic, and cultural relations at the beginning of the 21st century within Asia and between Asia and Russia and the U.S. This course looks at the historical interaction of national, regional, and global forces for additional answers. Offered periodically. Prerequisite: previous course in Asian studies or political science, or permission of instructor.","0","0","0","0","0","GHS;HBS;MCG;MCS-G;SCS","Tegtmeyer Pak, Katherine S.","{'fsnum': '15754', 'name': 'Tegtmeyer Pak, Katherine S.'}","200","27","","","","","Asian Regionalism","","245","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","previous course in Asian studies or political science, or permission of instructor.","","2","O","20262","","Research","2026"
"0000172128","1.0","0000001128","PSCI","The goal of this course is to expand students' knowledge of conflict, cooperation, trade, development, inequality, imperialism, and power in world politics. The course uses substantive examples to teach about issues and institutions in ""world politics"" and to examine appropriate mechanisms to understand and explain international phenomena. Also counts toward business and management studies concentration. Offered annually.","0","0","0","0","0","HBS;SCS","Lott, Anthony","{'fsnum': '15825', 'name': 'Lott, Anthony'}","200","27","","","","","World Politics","","258","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","False","","2","O","20262","","Research","2026"
"0000170384","1.0","0000034802","PSCI","This course combines experiential learning with ethical reflection. It offers networking and possible job shadowing opportunities in the areas of policy-making, advocacy, campaigning, federal and local government, journalism, advocacy, law, among others. Students will be matched with a number of St. Olaf alumni and professionals in Washington, D.C. and be able to talk with them about their jobs and perhaps shadow them at their workplace. The jobs-shadowing and career-related experiences will be paired with course material that will help you learn about the practice of governance, politics as a vocation, political efficacy and the ethical dimensions of leadership and public service. Offered periodically during January term. Apply through Smith Center for Global Engagement.","7","0","2","2","3","EIN;ERC;OEP","Hofrenning, Dan","{'fsnum': '3418', 'name': 'Hofrenning, Dan'}","200","20","","","","","Washington D.C. Politics Practicum","This is a study away course. You will find this course listed in Studio Abroad  ;under its course title.                                                         ;This course includes an academic civic engagement (ACE) component.","297","","False","False","","2","O","20262","Washington D.C. Politics and Intl Relations Practicum","Research","2026"
"0000170359","1.0","0000001142","PSCI","The department periodically offers special topics courses. The specific title of the course is listed in the class and lab schedule when it is offered.","0","0","0","0","0","HBS;MCD;MCG;MCS-D","Schmotter, Caleb","{'fsnum': '9005159', 'name': 'Schmotter, Caleb'}","200","27","","","","","Top: Blood Runs Thicker","Full topic title: Top: Blood Runs Thicker - Descent-Based Identities in Global  ;Perspective","299","{'day': 'Mo', 'end': '15:00', 'location': 'HH 501', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'HH 501', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'HH 501', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'HH 501', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'HH 501', 'start': '13:00'}","False","False","","2","O","20262","Topics in Political Science","Topic","2026"
"0000171828","1.0","0000022443","PSYCH","How do we hear? What do we hear? How do we know? This course examines the perception of the acoustic world through our sense of hearing. Topics include the structure of sound itself (acoustics), how sound is encoded and processed by the brain, and how we come to understand sound as something beyond a physical stimulus (representation, meaning, and interpretation). Additional topics include speech perception, music, hearing loss, and cochlear implants. Offered periodically during January term. Prerequisite: PSYCH 125 recommended.","0","0","0","0","0","MCS-D;NST","Loebach, Jeremy","{'fsnum': '21097', 'name': 'Loebach, Jeremy'}","200","26","","","","","Psychology of Hearing","","222","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","PSYCH 125 recommended.","","2","O","20262","","Research","2026"
"0000171829","1.0","0000034834","PSYCH","Students learn how gender is perceived, constructed, and experienced in contemporary Norway, using psychological and sociocultural perspectives to explore topics such as family life, youth development/empowerment, education, employment, media/advertising, health, and sexuality. They also examine Indigenous Sámi and immigrant perspectives. Lectures, site visits, and other field experiences augment scholarly readings and contribute to an understanding of gender equality as a foundational guiding principle and practice in an increasingly diverse Norwegian society. Offered periodically during January term. Apply through Smith Center for Global Engagement. Prerequisites: PSYCH 125 or a course in Nordic studies, gender and sexuality studies, family studies, or sociology/anthropology, or permission of instructor; PSYCH 241 or PSYCH 249 strongly recommended.","23","0","13","2","8","HBS;OEP;SCS","Gross, Dana","{'fsnum': '2768', 'name': 'Gross, Dana'}","200","25","","","","","Gender Equality in Norway","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","232","","False","Prerequisites: PSYCH 125 or a course in Nordic studies, gender and sexuality studies, family studies, or sociology/anthropology, or permission of instructor; PSYCH 241 or PSYCH 249 strongly recommended.","","2","O","20262","","Research","2026"
"0000171830","1.0","0000037432","PSYCH","This topics-based survey course examines the basic principles of psychological science within a given subdiscipline. Students use critical thinking skills to examine fascinating topics such as: language development, health psychology, spirituality, education, learning and memory, choice and decision-making, hormones and behavior, perception, sensation, neuroethics, cultural psychology, neuropsychology, and lifespan development. Students apply basic principles from introductory psychology and act as skeptical scientists. This course applies to many career choices in today's world and provides insight into self and others. May be repeated if topic is different. Offered periodically. Prerequisite: PSYCH 125.","0","0","0","0","0","","Dickinson, Shelly D.","{'fsnum': '15747', 'name': 'Dickinson, Shelly D.'}","200","26","","","","","Top: Topics in Psychology","","290","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","PSYCH 125.","A","2","O","20262","Topics in Psychology","Topic","2026"
"0000171831","1.0","0000037432","PSYCH","This topics-based survey course examines the basic principles of psychological science within a given subdiscipline. Students use critical thinking skills to examine fascinating topics such as: language development, health psychology, spirituality, education, learning and memory, choice and decision-making, hormones and behavior, perception, sensation, neuroethics, cultural psychology, neuropsychology, and lifespan development. Students apply basic principles from introductory psychology and act as skeptical scientists. This course applies to many career choices in today's world and provides insight into self and others. May be repeated if topic is different. Offered periodically. Prerequisite: PSYCH 125.","0","0","0","0","0","","Ausherbauer, Kadie","{'fsnum': '34068', 'name': 'Ausherbauer, Kadie'}","200","26","","","","","Top: Topics in Psychology","","290","{'day': 'Mo', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TBA', 'start': '13:00'}","False","PSYCH 125.","B","2","O","20262","Topics in Psychology","Topic","2026"
"0000171832","1.0","0000037432","PSYCH","This topics-based survey course examines the basic principles of psychological science within a given subdiscipline. Students use critical thinking skills to examine fascinating topics such as: language development, health psychology, spirituality, education, learning and memory, choice and decision-making, hormones and behavior, perception, sensation, neuroethics, cultural psychology, neuropsychology, and lifespan development. Students apply basic principles from introductory psychology and act as skeptical scientists. This course applies to many career choices in today's world and provides insight into self and others. May be repeated if topic is different. Offered periodically. Prerequisite: PSYCH 125.","0","0","0","0","0","","Rivera, Brian","{'fsnum': '9005232', 'name': 'Rivera, Brian'}","200","26","","","","","Top: Topics in Psychology","","290","{'day': 'Mo', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TBA', 'start': '13:00'}","False","PSYCH 125.","C","2","O","20262","Topics in Psychology","Topic","2026"
"0000170334","1.0","0000001186","PSYCH","Seminars allow in-depth study of particular themes or topics in psychology. See department Website for descriptions and additional prerequisites. Offered annually. May be repeated if topic is different. Prerequisite: PSYCH 230.","0","0","0","0","0","","Kochendorfer, Logan B.","{'fsnum': '9005138', 'name': 'Kochendorfer, Logan B.'}","300","17","","","0","","Sem: Intimate Relationships","","390","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 124', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 124', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 124', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 124', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 124', 'start': '22:40'}","False","PSYCH 230.","A","2","O","20262","Issues in Psychology","Seminar","2026"
"0000171833","1.0","0000001186","PSYCH","Seminars allow in-depth study of particular themes or topics in psychology. See department Website for descriptions and additional prerequisites. Offered annually. May be repeated if topic is different. Prerequisite: PSYCH 230.","0","0","0","0","0","","Howard, Lindsay","{'fsnum': '9006209', 'name': 'Howard, Lindsay'}","300","17","","","0","","Sem:","","390","{'day': 'Mo', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TBA', 'start': '13:00'}","False","PSYCH 230.","B","2","O","20262","Issues in Psychology","Seminar","2026"
"0000170196","1.0","0000000532","QUEST","The Roman Empire and the rise of Christianity posed questions about the soul, civic and religious virtue, building and resisting empire, and the use of history for political ends. Students address how Christianity was shaped by Roman culture and shaped it in turn. Works include epic, history, philosophy, oratory, canonical and non-canonical gospels, epistles, and apocalyptic works. Students practice oral presentations and debates and complete a project linking visual arts to Roman culture and religion. Offered annually during January Term. Counts toward ancient studies major.","0","0","0","0","0","BTS-B;RFV;WRI","Helms, Kyle","{'fsnum': '30106', 'name': 'Helms, Kyle'}","100","22","","","","","Emperors, Orators, Disciples","Open to Enduring Questions students only.","115","{'day': 'Mo', 'end': '12:40', 'location': 'OM 110', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 110', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 110', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 110', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 110', 'start': '22:40'}","False","False","A","2","O","20262","","Research","2026"
"0000170197","1.0","0000000532","QUEST","The Roman Empire and the rise of Christianity posed questions about the soul, civic and religious virtue, building and resisting empire, and the use of history for political ends. Students address how Christianity was shaped by Roman culture and shaped it in turn. Works include epic, history, philosophy, oratory, canonical and non-canonical gospels, epistles, and apocalyptic works. Students practice oral presentations and debates and complete a project linking visual arts to Roman culture and religion. Offered annually during January Term. Counts toward ancient studies major.","0","0","0","0","0","BTS-B;RFV;WRI","Simpson-Younger, Nancy","{'fsnum': '15225', 'name': 'Simpson-Younger, Nancy'}","100","22","","","","","Emperors, Orators, Disciples","Open to Enduring Questions students only.","115","{'day': 'Mo', 'end': '12:40', 'location': 'OM 210', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 210', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 210', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 210', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 210', 'start': '22:40'}","False","False","B","2","O","20262","","Research","2026"
"0000170198","1.0","0000000532","QUEST","The Roman Empire and the rise of Christianity posed questions about the soul, civic and religious virtue, building and resisting empire, and the use of history for political ends. Students address how Christianity was shaped by Roman culture and shaped it in turn. Works include epic, history, philosophy, oratory, canonical and non-canonical gospels, epistles, and apocalyptic works. Students practice oral presentations and debates and complete a project linking visual arts to Roman culture and religion. Offered annually during January Term. Counts toward ancient studies major.","0","0","0","0","0","BTS-B;RFV;WRI","Wells, Colin","{'fsnum': '8973', 'name': 'Wells, Colin'}","100","22","","","","","Emperors, Orators, Disciples","Open to Enduring Questions students only.","115","{'day': 'Mo', 'end': '12:40', 'location': 'OM 240', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 240', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 240', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 240', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 240', 'start': '22:40'}","False","False","C","2","O","20262","","Research","2026"
"0000170199","1.0","0000000532","QUEST","The Roman Empire and the rise of Christianity posed questions about the soul, civic and religious virtue, building and resisting empire, and the use of history for political ends. Students address how Christianity was shaped by Roman culture and shaped it in turn. Works include epic, history, philosophy, oratory, canonical and non-canonical gospels, epistles, and apocalyptic works. Students practice oral presentations and debates and complete a project linking visual arts to Roman culture and religion. Offered annually during January Term. Counts toward ancient studies major.","0","0","0","0","0","BTS-B;RFV;WRI","Wilson, Charles","{'fsnum': '9090', 'name': 'Wilson, Charles'}","100","22","","","","","Emperors, Orators, Disciples","Open to Enduring Questions students only.","115","{'day': 'Mo', 'end': '12:40', 'location': 'OM 140', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 140', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 140', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 140', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 140', 'start': '22:40'}","False","False","D","2","O","20262","","Research","2026"
"0000170256","1.0","0000027324","RACE","This course provides an introduction to critical concepts and key readings about race and racism that are important to the field of Ethnic Studies. Focusing on identities and communities, students learn about racial formation and difference in U.S. and comparative cultural and historical contexts. How does race intersect with class, gender, nation, and sexuality to produce privileges and oppressions? Students survey the emergence of Ethnic Studies through literary texts including art, creative writing, film, music, popular culture, and/or the sciences to become acquainted with interdisciplinary approaches and how concerns for racial equity and social justice formed this academic field. Offered annually.","0","0","0","0","0","ALS-L;CRE;MCD;PAR","Malaver, Lau M.","{'fsnum': '35077', 'name': 'Malaver, Lau M.'}","100","19","","0","0","0","Intro to Race and Ethnic Studies","Only for students enrolled in the Race Matters program.","121","{'day': 'Mo', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TBA', 'start': '13:00'}","False","False","A","2","O","20262","Introduction to Race and Ethnic Studies","Research","2026"
"0000173058","1.0","0000027324","RACE","This course provides an introduction to critical concepts and key readings about race and racism that are important to the field of Ethnic Studies. Focusing on identities and communities, students learn about racial formation and difference in U.S. and comparative cultural and historical contexts. How does race intersect with class, gender, nation, and sexuality to produce privileges and oppressions? Students survey the emergence of Ethnic Studies through literary texts including art, creative writing, film, music, popular culture, and/or the sciences to become acquainted with interdisciplinary approaches and how concerns for racial equity and social justice formed this academic field. Offered annually.","0","0","0","0","0","ALS-L;CRE;MCD;PAR","Pate, SooJin","{'fsnum': '25368', 'name': 'Pate, SooJin'}","100","19","","","","","Intro to Race and Ethnic Studies","","121","{'day': 'Tu', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","False","B","2","O","20262","Introduction to Race and Ethnic Studies","Research","2026"
"0000170362","1.0","0000038475","REL","Students study how a particular religious tradition (or traditions) interacts with a specific topic. Topics vary, but possibilities include the environment, peace and violence, technology, or sexuality. The topic orients students to important questions about how the particular religious tradition understands and acts in the world, as well as debates about what counts as religion. May be repeated if the topic is different.","0","0","0","0","0","RFV","Sherman-Conroy, Kelly","{'fsnum': '36059', 'name': 'Sherman-Conroy, Kelly'}","100","24","6","0","6","0","Top: Creation: An Am Indian Ethos","","110","{'day': 'Mo', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TBA', 'start': '13:00'}","False","False","","2","O","20262","Topics in Religion","Topic","2026"
"0000171877","1.0","0000036253","REL","How do biblical narratives tell the story of land, water, and creature alongside that of humans and how have Jewish, Christian, and Muslim communities understood and applied these sacred texts? This course introduces eco-critical methods of biblical study to determine the ecological efficacy of the Bible. Students explore historical and contemporary ideological landscapes to analyze how the Bible has impacted variant environmental dispositions and practices. Also counts toward environmental studies major and concentration.","0","0","0","0","0","RFV","Jorgenson, Kiara","{'fsnum': '10957', 'name': 'Jorgenson, Kiara'}","100","24","0","0","0","0","A Green Bible?","","124","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","False","","2","O","20262","","Research","2026"
"0000171878","1.0","0000031140","REL","In this course students examine Christians' enduring concern over such matters as what happiness is; the role, if any, virtues play in the lives of Christians and their lives with God. Topics include the early church's response to Greek philosophy, interpretations of sin, Christ's humanity, and human flourishing. Students also examine how these theological conversations continue to shape modern reflection on what makes a person happy and a life well-lived. Offered periodically.","0","0","0","0","0","BTS-T;CTD","Bateza, Anthony","{'fsnum': '27172', 'name': 'Bateza, Anthony'}","200","24","6","0","6","0","Blessed are the Happy?","","205","{'day': 'Mo', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TBA', 'start': '13:00'}","False","False","","2","O","20262","Blessed are the Happy? Virtue, Happiness, & Good Life in Christian Tht","Research","2026"
"0000170355","1.0","0000020060","REL","Nordic sagas and modern fantastic works pose important theological questions such as the nature of reality in fantasy, the Eucharist, honor, gift, the grotesque, evil, salvation in Christ, and life as a quest and pilgrimage. They also raise valuable problems about the relationship of Christian beliefs to cultural narratives. Students may read J.R.R. Tolkien's Lord of the Rings, G.K. Chesterton, and selected sagas, alongside theological writings. Offered periodically during January Term.","0","0","0","0","0","BTS-T;CTD","Walter, Gregory A.","{'fsnum': '16642', 'name': 'Walter, Gregory A.'}","200","24","6","0","6","0","Tolkien and Theology","","238","{'day': 'Mo', 'end': '12:40', 'location': 'OM 340', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 340', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 340', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 340', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 340', 'start': '22:40'}","False","False","","2","O","20262","","Research","2026"
