"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000172628","1.0","0000032293","MUSIC","In this course, students explore the profound relationship between music and social change, examining how songs and sound have served as powerful tools for activism across cultures and movements. Through historical case studies, critical listening, and hands-on workshops, this class emphasizes experiential learning, culminating in a group project where students organize and lead a community event in collaboration with local organizations. This course carries an ACE component.","30","0","19","5","6","EIN;ERC","Kemper, Joseph K.","{'fsnum': '9005103', 'name': 'Kemper, Joseph K.'}","200","30","","","","","Music and Social Justice","This course includes an academic civic engagement (ACE) component.","245","{'day': 'Tu', 'end': '13:10', 'location': 'CHM 138', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'CHM 138', 'start': '12:45'}","False","False","","1","C","20261","","Research","2026"
"0000169196","0.5","0000000834","MUSIC","Students learn conducting techniques for choral literature including research-based rehearsal techniques, vocal preparation, score study, and video self-evaluation of gesture and rehearsal. Course work also includes observation of conductors on campus and in the community. Offered annually in the fall semester. Prerequisite: MUSIC 251.","17","0","13","0","4","","Hibbard, Therees","{'fsnum': '27174', 'name': 'Hibbard, Therees'}","200","14","0","","","","Choral Conducting","For Music majors only.","252","{'day': 'Tu', 'end': '14:45', 'location': 'CHM 140', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CHM 140', 'start': '14:15'}","False","MUSIC 251.","","1","C","20261","","Research","2026"
"0000169746","0.25","0000000836","MUSIC","This advanced piano class for music majors only emphasizes sight playing, score reading, harmonization and transposition, advanced harmonic idioms, improvisation, ensemble playing, and performance preparation. A grade of B- or higher satisfies Piano Proficiency Level 3 requirements. Offered annually in the fall semester. Prerequisite: MUSIC 162, completion of Piano Proficiency Level 2, or audition placement; concurrent registration in MUSIC 212 recommended.","12","0","0","11","1","","Cannestra, Andrew J.","{'fsnum': '9005235', 'name': 'Cannestra, Andrew J.'}","200","12","","","","","Piano Class III","","261","{'day': 'Mo', 'end': '08:55', 'location': 'CHM 222', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'CHM 222', 'start': '08:00'}","False","MUSIC 162, completion of Piano Proficiency Level 2, or audition placement; concurrent registration in MUSIC 212 recommended.","A","1","C","20261","","Research","2026"
"0000169747","0.25","0000000836","MUSIC","This advanced piano class for music majors only emphasizes sight playing, score reading, harmonization and transposition, advanced harmonic idioms, improvisation, ensemble playing, and performance preparation. A grade of B- or higher satisfies Piano Proficiency Level 3 requirements. Offered annually in the fall semester. Prerequisite: MUSIC 162, completion of Piano Proficiency Level 2, or audition placement; concurrent registration in MUSIC 212 recommended.","12","0","1","11","0","","Cannestra, Andrew J.","{'fsnum': '9005235', 'name': 'Cannestra, Andrew J.'}","200","12","","","","","Piano Class III","","261","{'day': 'Mo', 'end': '13:50', 'location': 'CHM 222', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CHM 222', 'start': '12:55'}","False","MUSIC 162, completion of Piano Proficiency Level 2, or audition placement; concurrent registration in MUSIC 212 recommended.","B","1","C","20261","","Research","2026"
"0000169748","0.25","0000000836","MUSIC","This advanced piano class for music majors only emphasizes sight playing, score reading, harmonization and transposition, advanced harmonic idioms, improvisation, ensemble playing, and performance preparation. A grade of B- or higher satisfies Piano Proficiency Level 3 requirements. Offered annually in the fall semester. Prerequisite: MUSIC 162, completion of Piano Proficiency Level 2, or audition placement; concurrent registration in MUSIC 212 recommended.","7","0","2","5","0","","Atzinger, Christopher","{'fsnum': '17471', 'name': 'Atzinger, Christopher'}","200","12","","","","","Piano Class III","","261","{'day': 'Mo', 'end': '10:00', 'location': 'CHM 222', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CHM 222', 'start': '09:05'}","False","MUSIC 162, completion of Piano Proficiency Level 2, or audition placement; concurrent registration in MUSIC 212 recommended.","C","1","O","20261","","Research","2026"
"0000172217","0.25","0000000837","MUSIC","Students study and practice principles for singing in English and Italian with good pronunciation, enunciation, and expression. Course content includes phonetic analysis using the International Phonetic Alphabet and identifying and exercising the phonemic features of English and Italian through class performances and listening assignments. Offered alternate years. Prerequisite: two semesters of voice lessons.","24","0","6","5","13","","Dunnagan, Wesley S.","{'fsnum': '9002452', 'name': 'Dunnagan, Wesley S.'}","200","30","","","","","Lyric Diction I","","263","{'day': 'Mo', 'end': '14:55', 'location': 'CHM 239', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'CHM 239', 'start': '14:00'}","False","two semesters of voice lessons.","","1","O","20261","","Research","2026"
"0000172066","1.0","0000000839","MUSIC","This studio course focuses on advanced techniques of acting and singing for the musical stage with emphasis on opera. Students explore voice, movement, improvisation, and characterization at an advanced level. Participants receive coaching in musical and dramatic style through solo and small ensemble literature and prepare scenes for class performance. The course culminates with public performances of a fully staged and costumed lyric theater work. May be repeated once. A production fee will be charged to all students participating in the production. Offered annually. Prerequisites: two semesters of voice study or permission of instructor.","15","1","5","2","7","","Kruse, Dale;Speer, Shari M.","{'fsnum': '25342', 'name': 'Kruse, Dale'};{'fsnum': '34076', 'name': 'Speer, Shari M.'}","200","18","","","","","Adv Act Lyric Stage","This course includes an academic civic engagement (ACE) component.","267","{'day': 'Tu', 'end': '13:10', 'location': 'CHM Urness', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'CHM Urness', 'start': '12:45'}","False","Prerequisites: two semesters of voice study or permission of instructor.","","1","O","20261","Advanced Acting for the Lyric Stage","Research","2026"
"0000169452","0.25","0000000841","MUSIC","Through regular rehearsals and coaching sessions, new or already-formed chamber groups prepare and perform selected literature, learn about related repertoire, and cultivate observation, communication, and leadership skills. Typical ensembles include string quartets, brass or woodwind quintets, piano trios, saxophone quartets, etc. May be repeated. Offered each semester. Prerequisite: permission of instructor.","12","0","3","6","3","","Maeda, Dana L.","{'fsnum': '17590', 'name': 'Maeda, Dana L.'}","200","25","","","","","Instr Chamber Music","Students form chamber groups based on approval of music faculty.  No set meeting;time.  Locations and times of rehearsals, coachings, and performances determined;by each coach and ensemble. Registration by capacity override.","275","","False","permission of instructor.","","1","C","20261","Instrumental Chamber Music","Research","2026"
"0000169319","0.5","0000031178","MUSIC","Through group instruction, students encounter the fundamentals of singing and an introduction to song literature. In-class performance is required. Additionally during the second half of the course, class participants are introduced to the principles of vocal pedagogy as applied to the child and adolescent voice in the class or ensemble rehearsal. There is an emphasis on understanding the developing young voice and establishing good vocal habits with healthy pedagogical techniques as well as exploration of appropriate choral literature. Required for BM instrumental music education majors. Offered annually in the fall semester. Prerequisite: MUSIC 251 or permission of instructor.","15","0","9","0","6","","Armstrong, Anton","{'fsnum': '263', 'name': 'Armstrong, Anton'}","200","19","","","","","Fundamentals of Vocal Development","Course Material Fee will be $75.                                                ;For Music majors only.","290","{'day': 'Mo', 'end': '13:50', 'location': 'CHM 232', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CHM 232', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'CHM 232', 'start': '12:55'}","False","MUSIC 251 or permission of instructor.","","1","O","20261","Fundamentals of Vocal Development for Instrumentalists","Research","2026"
"0000170102","0.25","0000031179","MUSIC","This course introduces a systematic approach to the study of voice production for use in the studio or classroom. Students examine basic vocal anatomy and physiology approached through body mapping strategies. Students then apply these principles of vocal pedagogy to the child and adolescent voice with emphasis on the developing voice, establishing healthy vocal habits, appropriate teaching techniques, and literature. Offered annually during fall semester. Prerequisite: at least three semesters of MUSPF 152 (voice lessons) or permission of instructor.","18","0","12","0","6","","Dunnagan, Wesley S.;Armstrong, Anton","{'fsnum': '9002452', 'name': 'Dunnagan, Wesley S.'};{'fsnum': '263', 'name': 'Armstrong, Anton'}","200","20","0","18","0","4","Vocal Development and Pedagogy","For Music Composition and Music Education majors only.                          ;Course Material Fee will be $75.                                                ;This course has class-year limits and is only open to seniors and juniors.","291","{'day': 'Mo', 'end': '13:50', 'location': 'CHM 233', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CHM 233', 'start': '12:55'}","False","at least three semesters of MUSPF 152 (voice lessons) or permission of instructor.","","1","O","20261","","Research","2026"
"0000172067","0.5","0000000862","MUSIC","Students examine scores and listen to a broad range of string etudes, solos, sonatas, concertos, and orchestral excerpts with attention to notable performers of the past and present. Through required readings, listening assignments, video viewing, discussion, and hands-on teaching, students engage with practical issues of teaching, repertoire selection for beginning and intermediate players, performance and basic studio management. Prerequisites: MUSIC 214 and MUSIC 141, or permission of instructor.","9","0","6","0","3","","Gray, Charles;Carter, David","{'fsnum': '2691', 'name': 'Gray, Charles'};{'fsnum': '973', 'name': 'Carter, David'}","200","18","","","","","String Lit & Pedagogy","","295","{'day': 'Tu', 'end': '14:45', 'location': 'CHM 239', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CHM 239', 'start': '14:15'}","False","Prerequisites: MUSIC 214 and MUSIC 141, or permission of instructor.","","1","O","20261","String Literature and Pedagogy","Research","2026"
"0000173045","0.5","0000000847","MUSIC","Independent work is guided by a faculty member. Students need to have the necessary background, including appropriate coursework, before an independent project is approved. A student may not substitute an IS/IR course for a course regularly offered in a department or program. IS/IR culminates in at least one product (a paper, laboratory report, work of art, etc.). Normally, the student and faculty instructor are expected to meet at least once a week. See catalog for more information under registration and course enrollment. Prerequisites: at least second-year standing; at least 2 relevant courses for 298 (IS); approval from the faculty instructor, the academic advisor, and the department chair or program director.","1","0","0","0","1","","Hibbard, Therees","{'fsnum': '27174', 'name': 'Hibbard, Therees'}","200","0","","","","","IS/Advanced Conducting Pedagogy","","298","","False","Prerequisites: at least second-year standing; at least 2 relevant courses for 298 (IS); approval from the faculty instructor, the academic advisor, and the department chair or program director.","A","1","C","20261","Independent Study","Research","2026"
"0000170069","1.0","0000000857","MUSIC","Students encounter in-depth studies in a specific topic or area of musicology. The content and nature of this course are determined by the instructor and the music department. Sample topics include American music, South Asian music, Opera, and Music, Gender, and Sexuality. May be repeated if topic is different. Offered each semester. Prerequisite: MUSIC 141 or permission of instructor.","19","0","5","0","14","","Kheshgi, Rehanna L.","{'fsnum': '29119', 'name': 'Kheshgi, Rehanna L.'}","300","18","","","","","Top: Music of South Asia","Students that do not have the prerequisite but have experience with or          ;connection to South Asian music are welcome to contact the instructor and       ;submit a requirements override for this course. Note recent time change.","345","{'day': 'Tu', 'end': '09:25', 'location': 'CAD 202', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'CAD 202', 'start': '08:00'}","False","MUSIC 141 or permission of instructor.","A","1","C","20261","Advanced Study in Musicology","Topic","2026"
"0000172218","1.0","0000000857","MUSIC","This course addresses the relationship between music and society by considering questions like, ""Why do I like the music that I like?"" and ""Is there such a thing as bad music?"" Using a vigorous musicological framework, students will engage in readings, in-class discussions, produce podcasts and/or blog posts, and produce a final research paper to examine the concepts of musical value, popularity, genre, and taste. Prerequisite: MUSIC 141 or permission of instructor.","19","0","6","0","13","","Boone, Christine E.","{'fsnum': '35108', 'name': 'Boone, Christine E.'}","300","18","","","","","Top: Mus, Values Popularity & Taste","","345","{'day': 'Mo', 'end': '10:00', 'location': 'CHM 224', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CHM 224', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CHM 224', 'start': '09:05'}","False","MUSIC 141 or permission of instructor.","B","1","C","20261","Advanced Study in Musicology","Topic","2026"
"0000169048","0.5","0000000858","MUSIC","Working with a live instrumental or choral ensemble, students learn and conduct complete movements and/or entire works and encounter a variety of advanced baton techniques. Course activities develop skills in reading, preparing, interpreting and memorizing scores, with further focus on rehearsal procedures, performance practice, and concert programming. Participants are required to observe a variety of rehearsals on- and off-campus. Offered annually in the fall semester. Prerequisites: MUSIC 251 and either MUSIC 252 or MUSIC 253.","7","0","0","0","7","","Kemper, Joseph K.","{'fsnum': '9005103', 'name': 'Kemper, Joseph K.'}","300","16","0","","4","","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 140', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 140', 'start': '09:30'}","False","Prerequisites: MUSIC 251 and either MUSIC 252 or MUSIC 253.","A","1","O","20261","","Research","2026"
"0000169049","0.5","0000000858","MUSIC","Working with a live instrumental or choral ensemble, students learn and conduct complete movements and/or entire works and encounter a variety of advanced baton techniques. Course activities develop skills in reading, preparing, interpreting and memorizing scores, with further focus on rehearsal procedures, performance practice, and concert programming. Participants are required to observe a variety of rehearsals on- and off-campus. Offered annually in the fall semester. Prerequisites: MUSIC 251 and either MUSIC 252 or MUSIC 253.","16","0","0","0","16","","Armstrong, Anton","{'fsnum': '263', 'name': 'Armstrong, Anton'}","300","16","0","","4","","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 233', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 233', 'start': '09:30'}","False","Prerequisites: MUSIC 251 and either MUSIC 252 or MUSIC 253.","B","1","C","20261","","Research","2026"
"0000172564","1.0","0000043216","NEURO","Neuroscience is an interdisciplinary field that explores the nervous system from molecules and cells to circuits, behavior, and social interaction. Drawing on biology, psychology, chemistry, physics, computer science, engineering, mathematics, and philosophy, this course introduces foundational concepts, methods, and tools used to study the brain. Students examine major open questions, explore how neuroscience benefits society, and learn how the components of the neuroscience major integrate into a coherent program of study. Offered annually during fall and spring semester. Open only to first year students.","19","19","0","0","0","NTS","Sailer, Lindsay L.","{'fsnum': '9006224', 'name': 'Sailer, Lindsay L.'}","100","32","","0","0","0","Integ Intro to Neuroscience","Students registering for NEURO 125 must also register for NEURO 125 A or B lab. ;Open only to incoming first-year students.","125","{'day': 'Mo', 'end': '12:45', 'location': 'RNS 297', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'RNS 297', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'RNS 297', 'start': '23:50'}","False","False","","1","O","20261","Integrative Introduction to Neuroscience","Research","2026"
"0000172565","","0000043249","NEURO","","11","11","0","0","0","","Sailer, Lindsay L.","{'fsnum': '9006224', 'name': 'Sailer, Lindsay L.'}","100","16","","0","0","0","Integ Intro to Neuroscience Lab","","125","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 240', 'start': '08:00'}","False","","A","1","O","20261","","Lab","2026"
"0000172566","","0000043249","NEURO","","8","8","0","0","0","","Sailer, Lindsay L.","{'fsnum': '9006224', 'name': 'Sailer, Lindsay L.'}","100","16","","","","","Integ Intro to Neuroscience Lab","","125","{'day': 'Th', 'end': '15:45', 'location': 'RNS 240', 'start': '12:45'}","False","","B","1","O","20261","","Lab","2026"
"0000169699","1.0","0000038380","NORST","The Nordic countries consistently top the list of the best places in the world to live, but what values have supported this outcome? This course examines three core Nordic values--equality, social solidarity, and sustainability--in light of Lutheran and secular traditions. Students examine texts that reflect how these core Nordic values developed and the current challenges facing them. Offered annually.","29","14","6","6","3","RFV","Sackrison, Caitlin","{'fsnum': '9002442', 'name': 'Sackrison, Caitlin'}","100","30","","","","","Nordic Values: Origins to Obstacles","","100","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 210', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TOH 210', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 210', 'start': '09:05'}","False","False","A","1","O","20261","Nordic Values: From Origins to Obstacles","Research","2026"
"0000171952","1.0","0000038380","NORST","The Nordic countries consistently top the list of the best places in the world to live, but what values have supported this outcome? This course examines three core Nordic values--equality, social solidarity, and sustainability--in light of Lutheran and secular traditions. Students examine texts that reflect how these core Nordic values developed and the current challenges facing them. Offered annually.","30","7","10","9","4","RFV","Graefe, Carl M.","{'fsnum': '9005108', 'name': 'Graefe, Carl M.'}","100","30","","","","","Nordic Values: Origins to Obstacles","","100","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 210', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TOH 210', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 210', 'start': '09:05'}","False","False","B","1","C","20261","Nordic Values: From Origins to Obstacles","Research","2026"
"0000172574","0.25","0000041697","NORST","","7","0","0","0","7","","Graefe, Carl M.","{'fsnum': '9005108', 'name': 'Graefe, Carl M.'}","100","10","","","","","LAC - Norwegian","Meeting time will be decided based on availability of the registered students.  ;Prerequisite: Completion of NORW 231 or equivalent experience. This course      ;cannot be wish listed.  Add it after registering for NORST 100 (main course).","100","","False","","","1","O","20261","","FLAC","2026"
"0000171953","1.0","0000036008","NORST","This course examines how women writers from the Nordic region represent gendered identities and sexualities. Using a variety of texts from the nineteenth century to today, students learn how authors have challenged the socio-political role of women over time. Additionally, students investigate how authors make use of different literary genres such as dystopian writing, crime fiction, magical realism, or sci-fi to shine a light on gendered identities in society. Offered alternate years during the spring semester. Prerequisite: WRIT 120 or equivalent.","25","0","19","1","5","ALS-L;WAC;WRI","Sackrison, Caitlin","{'fsnum': '9002442', 'name': 'Sackrison, Caitlin'}","200","24","","","","","Nordic Sexualities and Genders","","264","{'day': 'Mo', 'end': '13:50', 'location': 'TOH 214', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TOH 214', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TOH 214', 'start': '12:55'}","False","WRIT 120 or equivalent.","","1","C","20261","Nordic Explorations of Sexualities and Genders","Research","2026"
"0000169128","1.0","0000000921","NORW","Proficiency in a second language opens the door to another culture and another way of viewing the world. This course starts students on the road to achieving such a proficiency. Students begin learning to speak, understand, read, and write Norwegian and learn about Norwegian culture through the language. Offered annually in the fall semester.","26","16","0","9","1","","Berguson, Claudia","{'fsnum': '30202', 'name': 'Berguson, Claudia'}","100","26","","","","","Beginning Norwegian I","","111","{'day': 'Mo', 'end': '11:40', 'location': 'TOH 314', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TOH 314', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TOH 314', 'start': '10:45'}","False","False","A","1","C","20261","","Research","2026"
"0000169129","1.0","0000000921","NORW","Proficiency in a second language opens the door to another culture and another way of viewing the world. This course starts students on the road to achieving such a proficiency. Students begin learning to speak, understand, read, and write Norwegian and learn about Norwegian culture through the language. Offered annually in the fall semester.","27","21","1","3","2","","Berguson, Claudia","{'fsnum': '30202', 'name': 'Berguson, Claudia'}","100","26","","","","","Beginning Norwegian I","","111","{'day': 'Mo', 'end': '12:45', 'location': 'TOH 314', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'TOH 314', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TOH 314', 'start': '23:50'}","False","False","B","1","C","20261","","Research","2026"
"0000171954","1.0","0000000921","NORW","Proficiency in a second language opens the door to another culture and another way of viewing the world. This course starts students on the road to achieving such a proficiency. Students begin learning to speak, understand, read, and write Norwegian and learn about Norwegian culture through the language. Offered annually in the fall semester.","26","12","4","7","3","","Lund, Thea M.","{'fsnum': '9005101', 'name': 'Lund, Thea M.'}","100","26","","","","","Beginning Norwegian I","","111","{'day': 'Mo', 'end': '13:50', 'location': 'TOH 314', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TOH 314', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TOH 314', 'start': '12:55'}","False","False","C","1","C","20261","","Research","2026"
"0000169478","1.0","0000000926","NORW","Students improve proficiency in listening, speaking, reading, and writing, with an emphasis on communication as well as improved grammatical accuracy. Reading and discussion of authentic literary and cultural texts allow students to expand their vocabulary and knowledge of the Norwegian way of life. Offered each semester. Prerequisite: NORW 112 or by placement test.","15","0","4","9","2","FOL-N;WLC","Lund, Thea M.","{'fsnum': '9005101', 'name': 'Lund, Thea M.'}","200","24","","","","","Intermed Norwegian I","Prerequisite: NORW 112 or by placement test","231","{'day': 'Mo', 'end': '08:55', 'location': 'TOH 314', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'TOH 314', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'TOH 314', 'start': '08:00'}","False","NORW 112 or by placement test.","A","1","O","20261","Intermediate Norwegian I","Research","2026"
"0000171955","1.0","0000000926","NORW","Students improve proficiency in listening, speaking, reading, and writing, with an emphasis on communication as well as improved grammatical accuracy. Reading and discussion of authentic literary and cultural texts allow students to expand their vocabulary and knowledge of the Norwegian way of life. Offered each semester. Prerequisite: NORW 112 or by placement test.","23","0","3","20","0","FOL-N;WLC","Lund, Thea M.","{'fsnum': '9005101', 'name': 'Lund, Thea M.'}","200","24","","","","","Intermed Norwegian I","Prerequisite: NORW 112 or by placement test","231","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 314', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TOH 314', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 314', 'start': '09:05'}","False","NORW 112 or by placement test.","B","1","O","20261","Intermediate Norwegian I","Research","2026"
"0000171956","1.0","0000000930","NORW","In this course students work to develop competence in Norwegian culture, history and society through a survey of the state and politics and the Norwegian population. Through these topics, students learn about important moments in Norwegian history. They explore some of the most important debates that are taking place in Norway now, and learn to formulate themselves in several oral and written contexts, including informative presentations and discussion and argumentative texts. Prerequisite: NORW 232 or by placement test.","13","2","8","2","1","FOL-N;GHS;ORC;WLC","Coughlin, Jenna M.","{'fsnum': '30107', 'name': 'Coughlin, Jenna M.'}","200","12","","","","","Social Debates: Historical Context","Prerequisite: NORW 232 or by placement test","253","{'day': 'Tu', 'end': '13:10', 'location': 'TOH 316', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'TOH 316', 'start': '12:45'}","False","NORW 232 or by placement test.","","1","C","20261","Social Debates in Historical Context","Research","2026"
"0000169722","1.0","0000029407","NURS","This course explores pharmacodynamics and pharmacokinetics, integrating principles of pathophysiology through examining drug classifications in relation to disease processes and symptom management. Evaluation of efficacy, potential complications, and special considerations for medication administration are emphasized. Monitoring of physical signs and symptoms, diagnostic evaluation, and complications of drug therapy are reviewed. Open to non-nursing majors with approval of instructor. Offered annually in the fall semester. Prerequisites: for nursing majors: open to junior nursing majors only; completion of NURS 211 and NURS 212 (previously NURS 311) with grades of C or above; concurrent enrollment in NURS 313.","33","0","32","0","1","IST","Saxton, Rebecca A.","{'fsnum': '9002462', 'name': 'Saxton, Rebecca A.'}","300","30","","","","","Pharmacology","","310","{'day': 'Mo', 'end': '08:55', 'location': 'RNS 160E', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'RNS 160E', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'RNS 160E', 'start': '08:00'}","False","Prerequisites: for nursing majors: open to junior nursing majors only; completion of NURS 211 and NURS 212 (previously NURS 311) with grades of C or above; concurrent enrollment in NURS 313.","","1","C","20261","Pathopharmacology","Research","2026"
"0000172873","1.0","0000043293","NURS","This course focuses on fundamental knowledge for nursing practice. Students examine core concepts of physiological integrity, adaptation, and the delivery of basic care and comfort. Learners engage in classroom instruction with hands-on clinical rotations, simulation, and laboratory experiences. By the end of this course, learners are able to demonstrate competency in basic nursing skills while progressing towards competency in performing holistic patient assessments. Prerequisites: Open to junior nursing majors only; NURS 211 and NURS 212 with grades of C or above; concurrent enrollment in NURS 310.","33","0","32","0","1","","Graefe, Anna","{'fsnum': '9005102', 'name': 'Graefe, Anna'}","300","30","0","","0","0","Fundamentals of Nursing Practice","Open to rising junior Nursing majors only. Will also meet T/Th 7:00 a.m.-3 p.m.","311","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 160E', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'RNS 160E', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 160E', 'start': '09:05'}","False","Prerequisites: Open to junior nursing majors only; NURS 211 and NURS 212 with grades of C or above; concurrent enrollment in NURS 310.","","1","C","20261","","Research","2026"
"0000169280","1.0","0000029267","NURS","Students focus on the nursing care of childbearing and childrearing families in the context of family-centered care. Family theory will be utilized as the framework for nursing assessment and care of families in various situations across the lifespan. Clinical experiences are provided with childbearing and childrearing families. Offered annually in the fall semester. Prerequisites: open to senior nursing majors only; NURS 314 with grades of C or above; concurrent enrollment in NURS 315 and NURS 316.","26","0","0","0","26","WRI","Huehn, Susan","{'fsnum': '17526', 'name': 'Huehn, Susan'}","300","30","0","0","0","","Care of the Childbearing Family","Open to rising Senior Nursing majors only.                                      ;Will also meet T/Th 7:00 a.m. - 3 p.m.","312","{'day': 'Mo', 'end': '12:45', 'location': 'RNS 160E', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'RNS 160E', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'RNS 160E', 'start': '23:50'}","False","Prerequisites: open to senior nursing majors only; NURS 314 with grades of C or above; concurrent enrollment in NURS 315 and NURS 316.","","1","O","20261","Family Health","Research","2026"
"0000169325","1.0","0000029268","NURS","Students examine social, psychological, and biological aspects of aging within the context of holistic nursing. Application of knowledge and skills using gerontological principles for prevalent health problems experienced by older adults is emphasized. The course incorporates instruction and feedback for developing oral communication through the practice of interpersonal communication skills. Clinical experiences focus on elder care in a variety of community settings. Offered annually in the fall semester. Prerequisite: open to junior nursing majors only; NURS 211 and NURS 212 with grades of C or above; concurrent enrollment in NURS 310.","0","0","0","0","0","ORC;WRI","Graefe, Anna;Klein, Joe","{'fsnum': '9005102', 'name': 'Graefe, Anna'};{'fsnum': '9005267', 'name': 'Klein, Joe'}","300","30","0","","0","0","Gerontological Nursing","Open to rising Junior Nursing majors only.  Will also meet T/Th 7:00 a.m.-3 p.m.","313","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 160E', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'RNS 160E', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 160E', 'start': '09:05'}","False","open to junior nursing majors only; NURS 211 and NURS 212 with grades of C or above; concurrent enrollment in NURS 310.","","1","X","20261","","Research","2026"
"0000169669","1.0","0000030312","NURS","Building on the interplay between pathophysiology, pharmacology and the nursing process in NURS 314, this course expands upon the holistic nursing care for ill patients of various ages. Students utilize diverse roles of the nurse to manage the care of children and adults with complex abnormalities in the clinical setting. Offered annually in the fall semester. Prerequisites: open to senior nursing majors only; NURS 314 with grade of C or above; concurrent enrollment in NURS 312 and NURS 316.","26","0","0","0","26","","Saxton, Rebecca A.;Graefe, Anna","{'fsnum': '9002462', 'name': 'Saxton, Rebecca A.'};{'fsnum': '9005102', 'name': 'Graefe, Anna'}","300","24","0","0","0","","Medical-Surgical Nursing II","Open to rising Senior Nursing majors only. Will also meet T/Th 7:00 a.m. -3 p.m.","315","{'day': 'Mo', 'end': '11:40', 'location': 'RNS 160E', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RNS 160E', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RNS 160E', 'start': '10:45'}","False","Prerequisites: open to senior nursing majors only; NURS 314 with grade of C or above; concurrent enrollment in NURS 312 and NURS 316.","","1","C","20261","","Research","2026"
