"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","section","semester","status","term","type","year"
"0000008169","1.0","0000000831","MUSIC","35","0","4","24","7","","Hoekstra, Gerald","{'fsnum': '3413', 'name': 'Hoekstra, Gerald'}","200","32","","","","","Hist & Lit Music I","","241","{'day': 'Mo', 'end': '13:50', 'location': 'CHM 239', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CHM 239', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'CHM 239', 'start': '12:55'}","False","A","1","C","20041","Research","2004"
"0000008170","1.0","0000000831","MUSIC","33","1","6","14","12","","Hoekstra, Gerald","{'fsnum': '3413', 'name': 'Hoekstra, Gerald'}","200","32","","","","","Hist & Lit Music I","","241","{'day': 'Mo', 'end': '14:55', 'location': 'CHM 239', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'CHM 239', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'CHM 239', 'start': '14:00'}","False","B","1","C","20041","Research","2004"
"0000008171","0.5","0000000834","MUSIC","24","0","8","1","15","","Scholz, Robert V.","{'fsnum': '7183', 'name': 'Scholz, Robert V.'}","200","25","","","","","Choral Conducting","","252","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 140', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 140', 'start': '09:30'}","False","","1","C","20041","Research","2004"
"0000008172","0.25","0000000836","MUSIC","5","0","1","2","2","","Paddleford, Nancy","{'fsnum': '5472', 'name': 'Paddleford, Nancy'}","200","12","","","","","Kybd Proficiency Skil","","261","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 222', 'start': '10:05'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 222', 'start': '09:55'}","False","","1","O","20041","Research","2004"
"0000008173","0.25","0000000837","MUSIC","12","0","4","1","7","","Schnauber, Anne D.","{'fsnum': '13229', 'name': 'Schnauber, Anne D.'}","200","15","","","","","Lyric Diction I","","263","{'day': 'Mo', 'end': '12:45', 'location': 'CHM 224', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'CHM 224', 'start': '23:50'}","False","","1","C","20041","Research","2004"
"0000008174","0.5","0000000839","MUSIC","14","0","5","2","7","","Hardy, Janis","{'fsnum': '3105', 'name': 'Hardy, Janis'}","200","18","","","","","Adv Act Lyric Stage","","267","{'day': 'Tu', 'end': '14:45', 'location': 'CHM_URNESS', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CHM_URNESS', 'start': '14:15'}","False","","1","O","20041","Research","2004"
"0000008175","0.25","0000000841","MUSIC","3","0","3","0","0","","Gray, Charles;Shows, Ray Jr.","{'fsnum': '2691', 'name': 'Gray, Charles'};{'fsnum': '13275', 'name': 'Shows, Ray Jr.'}","200","18","","","","","Instr Chamber Music","","275","{'day': 'Tu', 'end': '08:55', 'location': 'CHM 138', 'start': '08:00'};{'day': 'Th', 'end': '08:55', 'location': 'CHM 138', 'start': '08:00'}","False","","1","O","20041","Research","2004"
"0000008176","1.0","0000000846","MUSIC","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","1","O","20041","Research","2004"
"0000008177","1.0","0000000847","MUSIC","1","0","0","0","1","","Merritt, Justin W.","{'fsnum': '16664', 'name': 'Merritt, Justin W.'}","200","","","","","","IS/Composition Study","","298","","False","","1","O","20041","Research","2004"
"0000008178","1.0","0000000847","MUSIC","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","A","1","O","20041","Research","2004"
"0000008179","0.25","0000000848","MUSIC","0","0","0","0","0","","Armstrong, Anton","{'fsnum': '263', 'name': 'Armstrong, Anton'}","200","5","","","","","Msm IS/Conducting","","299","","False","A","1","O","20041","Topic","2004"
"0000008180","0.25","0000000848","MUSIC","0","0","0","0","0","","Rodland, Catherine R.","{'fsnum': '13173', 'name': 'Rodland, Catherine R.'}","200","5","","","","","Msm IS/Worship Proj","","299","","False","B","1","O","20041","Topic","2004"
"0000008181","1.0","0000000851","MUSIC","5","0","1","1","3","","Mahr, Timothy","{'fsnum': '5013', 'name': 'Mahr, Timothy'}","300","12","","","","","Composition II","","324","{'day': 'Mo', 'end': '14:55', 'location': 'CHM 232', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'CHM 232', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'CHM 232', 'start': '14:00'}","False","","1","O","20041","Research","2004"
"0000008182","1.0","0000000852","MUSIC","3","0","0","0","3","","Mahr, Timothy","{'fsnum': '5013', 'name': 'Mahr, Timothy'}","300","10","","","","","Composition III","","325","{'day': 'Mo', 'end': '14:55', 'location': 'CHM 232', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'CHM 232', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'CHM 232', 'start': '14:00'}","False","","1","C","20041","Research","2004"
"0000008183","1.0","0000000856","MUSIC","32","0","13","0","19","WRI","Hanson, Alice","{'fsnum': '3030', 'name': 'Hanson, Alice'}","300","30","","","","","Music of 20th Century","","344","{'day': 'Mo', 'end': '10:00', 'location': 'CHM 239', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CHM 239', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CHM 239', 'start': '09:05'}","False","","1","C","20041","Research","2004"
"0000008184","1.0","0000000857","MUSIC","11","0","5","0","6","WRI","Hanson, Alice","{'fsnum': '3030', 'name': 'Hanson, Alice'}","300","30","","","","","Top: St in Class Music","","345","{'day': 'Mo', 'end': '14:55', 'location': 'CHM 233', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'CHM 233', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'CHM 233', 'start': '14:00'}","False","","1","O","20041","Topic","2004"
"0000008185","0.5","0000000858","MUSIC","12","0","0","0","12","","Amundson, Steven","{'fsnum': '140', 'name': 'Amundson, Steven'}","300","18","","","","","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 138', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 138', 'start': '09:30'}","False","A","1","O","20041","Research","2004"
"0000008186","0.5","0000000858","MUSIC","20","0","2","0","18","","Armstrong, Anton","{'fsnum': '263', 'name': 'Armstrong, Anton'}","300","18","","","","","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 233', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 233', 'start': '09:30'}","False","B","1","C","20041","Research","2004"
"0000008187","0.25","0000000860","MUSIC","18","0","6","0","12","","Feldt, Alison J.","{'fsnum': '2059', 'name': 'Feldt, Alison J.'}","300","25","","","","","Vocal Pedagogy","","364","{'day': 'Mo', 'end': '13:50', 'location': 'CHM 140', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CHM 140', 'start': '12:55'}","False","","1","O","20041","Research","2004"
"0000008188","0.25","0000000861","MUSIC","6","0","2","0","4","","Armstrong, Anton","{'fsnum': '263', 'name': 'Armstrong, Anton'}","300","15","","","","","Child-Adolescen Voice","","365","{'day': 'Mo', 'end': '11:40', 'location': 'CHM 239', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CHM 239', 'start': '10:45'}","False","","1","O","20041","Research","2004"
"0000008189","0.25","0000000863","MUSIC","17","0","4","0","13","","Ferguson, John","{'fsnum': '2065', 'name': 'Ferguson, John'}","300","15","","","","","Church Music Pract I","","391","{'day': 'Tu', 'end': '13:10', 'location': 'CHM 140', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'CHM 140', 'start': '12:45'}","False","","1","C","20041","Research","2004"
"0000008190","1.0","0000000865","MUSIC","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","1","O","20041","Research","2004"
"0000008191","1.0","0000000866","MUSIC","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","1","O","20041","Research","2004"
"0000008192","1.0","0000000866","MUSIC","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","A","1","O","20041","Research","2004"
"0000008193","1.0","0000000921","NORW","23","17","1","1","4","","Aarsvold, Nancy","{'fsnum': '19', 'name': 'Aarsvold, Nancy'}","100","25","","","","","Beginning Norwegian I","","111","{'day': 'Mo', 'end': '10:00', 'location': 'OM 015', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'OM 015', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'OM 015', 'start': '09:05'}","False","A","1","C","20041","Research","2004"
"0000008194","1.0","0000000921","NORW","24","16","2","4","2","","O'Leary, Margaret H.","{'fsnum': '5815', 'name': ""O'Leary, Margaret H.""}","100","25","","","","","Beginning Norwegian I","","111","{'day': 'Mo', 'end': '11:40', 'location': 'OM 015', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'OM 015', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'OM 015', 'start': '10:45'}","False","B","1","O","20041","Research","2004"
"0000008195","1.0","0000000921","NORW","22","10","1","8","3","","O'Leary, Margaret H.","{'fsnum': '5815', 'name': ""O'Leary, Margaret H.""}","100","25","","","","","Beginning Norwegian I","","111","{'day': 'Mo', 'end': '12:45', 'location': 'OM 015', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'OM 015', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'OM 015', 'start': '23:50'}","False","C","1","O","20041","Research","2004"
"0000008196","1.0","0000000921","NORW","19","9","2","3","5","","Aarsvold, Nancy","{'fsnum': '19', 'name': 'Aarsvold, Nancy'}","100","25","","","","","Beginning Norwegian I","","111","{'day': 'Mo', 'end': '13:50', 'location': 'OM 015', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'OM 015', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'OM 015', 'start': '12:55'}","False","D","1","O","20041","Research","2004"
"0000008197","1.0","0000000926","NORW","12","1","1","10","0","FOL-N","Sabo, Anne G.","{'fsnum': '10029', 'name': 'Sabo, Anne G.'}","200","25","","","","","Intermed Norwegian I","","231","{'day': 'Mo', 'end': '10:00', 'location': 'OM 011', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'OM 011', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'OM 011', 'start': '09:05'}","False","A","1","O","20041","Research","2004"
"0000008198","1.0","0000000926","NORW","23","0","9","9","5","FOL-N","Aarsvold, Nancy","{'fsnum': '19', 'name': 'Aarsvold, Nancy'}","200","25","","","","","Intermed Norwegian I","","231","{'day': 'Mo', 'end': '12:45', 'location': 'OM 011', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'OM 011', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'OM 011', 'start': '23:50'}","False","B","1","C","20041","Research","2004"
"0000008199","1.0","0000000926","NORW","23","1","1","20","1","FOL-N","O'Leary, Margaret H.","{'fsnum': '5815', 'name': ""O'Leary, Margaret H.""}","200","25","","","","","Intermed Norwegian I","","231","{'day': 'Mo', 'end': '14:55', 'location': 'OM 015', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'OM 015', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'OM 015', 'start': '14:00'}","False","C","1","C","20041","Research","2004"
"0000008200","1.0","0000000928","NORW","9","1","3","0","5","ALS-L;ORC","Sabo, Anne G.","{'fsnum': '10029', 'name': 'Sabo, Anne G.'}","200","25","","","","","Nordic Literature-Tr","","233","{'day': 'Tu', 'end': '11:00', 'location': 'OM 015', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'OM 015', 'start': '09:30'}","False","","1","O","20041","Research","2004"
"0000008201","1.0","0000000930","NORW","7","2","3","2","0","FOL-N;ORC","Zempel, Solveig","{'fsnum': '9184', 'name': 'Zempel, Solveig'}","200","18","","","","","Advanced Conv & Comp","","253","{'day': 'Tu', 'end': '09:25', 'location': 'OM 015', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'OM 015', 'start': '08:00'}","False","","1","O","20041","Research","2004"
"0000008202","1.0","0000000931","NORW","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","1","O","20041","Research","2004"
"0000008203","1.0","0000000932","NORW","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","1","O","20041","Research","2004"
"0000008204","1.0","0000000932","NORW","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","A","1","O","20041","Research","2004"
"0000008205","1.0","0000000933","NORW","4","0","1","0","3","ALS-L;FOL-N;WRI","Sabo, Anne G.","{'fsnum': '10029', 'name': 'Sabo, Anne G.'}","300","18","","","","","Norsk Lit Til 1890","","371","{'day': 'Mo', 'end': '14:55', 'location': 'OM 011', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'OM 011', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'OM 011', 'start': '14:00'}","False","","1","O","20041","Research","2004"
"0000008206","1.0","0000000936","NORW","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","1","O","20041","Research","2004"
"0000008207","1.0","0000000937","NORW","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","1","O","20041","Research","2004"
"0000008208","1.0","0000000937","NORW","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","A","1","O","20041","Research","2004"
"0000008209","1.0","0000000937","NORW","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","B","1","O","20041","Research","2004"
"0000008210","1.0","0000000939","NURS","35","3","8","8","16","NST","Hauck, Bob","{'fsnum': '3165', 'name': 'Hauck, Bob'}","100","30","4","5","6","8","Nutrition & Wellness","","110","{'day': 'Tu', 'end': '11:00', 'location': 'SAC 112', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'SAC 112', 'start': '09:30'}","False","","1","C","20041","Research","2004"
"0000008211","1.0","0000000942","NURS","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","1","O","20041","Research","2004"
"0000008212","1.0","0000000943","NURS","1","0","0","0","1","","Sateren, Judith","{'fsnum': '7051', 'name': 'Sateren, Judith'}","200","","","","","","IS/Depression Aging","","298","","False","","1","O","20041","Research","2004"
"0000008213","1.0","0000000943","NURS","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","A","1","O","20041","Research","2004"
"0000008214","1.0","0000000943","NURS","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","B","1","O","20041","Research","2004"
"0000008215","2.0","0000000948","NURS","20","0","19","0","1","ORC","Austin, Carol H.;Neal, Diana","{'fsnum': '16663', 'name': 'Austin, Carol H.'};{'fsnum': '5499', 'name': 'Neal, Diana'}","300","20","","","","","Hlth Assess/Nurs Conc","","310","{'day': 'Mo', 'end': '08:55', 'location': 'HH 215', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'HH 215', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'HH 215', 'start': '08:00'};{'day': 'Mo', 'end': '10:00', 'location': 'HH 215', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'HH 215', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'HH 215', 'start': '09:05'}","False","","1","C","20041","Research","2004"
"0000008216","1.0","0000000949","NURS","20","0","19","0","1","","Austin, Carol H.;Neal, Diana","{'fsnum': '16663', 'name': 'Austin, Carol H.'};{'fsnum': '5499', 'name': 'Neal, Diana'}","300","20","","","","","Application/Nurs Conc","","320","{'day': 'Mo', 'end': '11:40', 'location': 'HH 215', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'HH 215', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'HH 215', 'start': '10:45'};{'day': 'Tu', 'end': '13:00', 'location': 'HH 215', 'start': '19:30'};{'day': 'Th', 'end': '13:00', 'location': 'HH 215', 'start': '19:30'}","False","","1","C","20041","Research","2004"
"0000008217","2.0","0000000953","NURS","21","1","0","0","20","","Kuehn, Mary Beth;Glazebrook, Rita","{'fsnum': '4577', 'name': 'Kuehn, Mary Beth'};{'fsnum': '2650', 'name': 'Glazebrook, Rita'}","300","21","","","","","Family Health","","350","{'day': 'Mo', 'end': '14:55', 'location': 'SC 18', 'start': '23:50'};{'day': 'We', 'end': '14:55', 'location': 'SC 18', 'start': '23:50'};{'day': 'Fr', 'end': '14:55', 'location': 'SC 18', 'start': '23:50'};{'day': 'Tu', 'end': '15:30', 'location': 'SC 18', 'start': '19:00'};{'day': 'Th', 'end': '15:30', 'location': 'SC 18', 'start': '19:00'}","False","","1","C","20041","Research","2004"
"0000008218","1.0","0000000961","NURS","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","1","O","20041","Research","2004"
"0000008219","1.0","0000000963","NURS","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","1","O","20041","Research","2004"
"0000007598","","0000000001","PARAF","0","0","0","0","0","","","","100","","","","","","Paracollege Full-Time","","100","","False","A","1","O","20041","Research","2004"
"0000007599","","0000000001","PARAF","0","0","0","0","0","","","","100","","","","","","Paraloop","","100","","False","B","1","O","20041","Research","2004"
"0000007600","","0000000001","PARAF","0","0","0","0","0","","","","100","","","","","","Paracollege Part-Time","","100","","False","C","1","O","20041","Research","2004"
